# Generated Laser Tracks with the following resolutions: 0.1 deg (horizontal) / 1 deg (vertical)
# angles measured from beam direction: horizontal (phi): counter-clockwise from beam direction
#                                      vertical (thetha): counter-clockwise (towards top) from beam direction
#  X[cm], Y[cm], Z[cm], thetha[deg], phi[deg] 
127.0 0.0 25.0 37.6865 344.4256
127.0 0.0 25.0 37.6865 344.5237
127.0 0.0 25.0 37.6865 344.6218
127.0 0.0 25.0 37.6865 344.7198
127.0 0.0 25.0 37.6865 344.8179
127.0 0.0 25.0 37.6865 344.9160
127.0 0.0 25.0 37.6865 345.0140
127.0 0.0 25.0 37.6865 345.1121
127.0 0.0 25.0 37.6865 345.2102
127.0 0.0 25.0 37.6865 345.3082
127.0 0.0 25.0 37.6865 345.4063
127.0 0.0 25.0 37.6865 345.5044
127.0 0.0 25.0 37.6865 345.6025
127.0 0.0 25.0 37.6865 345.7005
127.0 0.0 25.0 37.6865 345.7986
127.0 0.0 25.0 37.6865 345.8967
127.0 0.0 25.0 37.6865 345.9947
127.0 0.0 25.0 37.6865 346.0928
127.0 0.0 25.0 37.6865 346.1909
127.0 0.0 25.0 37.6865 346.2889
127.0 0.0 25.0 37.6865 346.3870
127.0 0.0 25.0 37.6865 346.4851
127.0 0.0 25.0 37.6865 346.5831
127.0 0.0 25.0 37.6865 346.6812
127.0 0.0 25.0 37.6865 346.7793
127.0 0.0 25.0 37.6865 346.8773
127.0 0.0 25.0 37.6865 352.7158
127.0 0.0 25.0 37.6865 352.8150
127.0 0.0 25.0 37.6865 352.9142
127.0 0.0 25.0 37.6865 353.0134
127.0 0.0 25.0 37.6865 353.1126
127.0 0.0 25.0 37.6865 353.2117
127.0 0.0 25.0 37.6865 353.3109
127.0 0.0 25.0 37.6865 353.4101
127.0 0.0 25.0 37.6865 353.5093
127.0 0.0 25.0 37.6865 353.6085
127.0 0.0 25.0 37.6865 353.7076
127.0 0.0 25.0 37.6865 353.8068
127.0 0.0 25.0 37.6865 353.9060
127.0 0.0 25.0 37.6865 354.0052
127.0 0.0 25.0 37.6865 354.1044
127.0 0.0 25.0 37.6865 354.2036
127.0 0.0 25.0 37.6865 354.3027
127.0 0.0 25.0 37.6865 354.4019
127.0 0.0 25.0 37.6865 354.5011
127.0 0.0 25.0 37.6865 354.6003
127.0 0.0 25.0 37.6865 354.6995
127.0 0.0 25.0 37.6865 354.7986
127.0 0.0 25.0 37.6865 354.8978
127.0 0.0 25.0 37.6865 354.9970
127.0 0.0 25.0 37.6865 355.0962
127.0 0.0 25.0 37.6865 355.1954
127.0 0.0 25.0 37.6865 355.2946
127.0 0.0 25.0 37.6865 355.3937
127.0 0.0 25.0 37.6865 355.4929
127.0 0.0 25.0 37.6865 355.5921
127.0 0.0 25.0 37.6865 355.6913
127.0 0.0 25.0 37.6865 355.7905
127.0 0.0 25.0 37.6865 355.8896
127.0 0.0 25.0 37.6865 361.8171
127.0 0.0 25.0 37.6865 361.9146
127.0 0.0 25.0 37.6865 362.0121
127.0 0.0 25.0 37.6865 362.1096
127.0 0.0 25.0 37.6865 362.2070
127.0 0.0 25.0 37.6865 362.3045
127.0 0.0 25.0 37.6865 362.4020
127.0 0.0 25.0 37.6865 362.4995
127.0 0.0 25.0 37.6865 362.5969
127.0 0.0 25.0 37.6865 362.6944
127.0 0.0 25.0 37.6865 362.7919
127.0 0.0 25.0 37.6865 362.8894
127.0 0.0 25.0 37.6865 362.9868
127.0 0.0 25.0 37.6865 363.0843
127.0 0.0 25.0 37.6865 363.1818
127.0 0.0 25.0 37.6865 363.2793
127.0 0.0 25.0 37.6865 363.3768
127.0 0.0 25.0 37.6865 363.4742
127.0 0.0 25.0 37.6865 363.5717
127.0 0.0 25.0 37.6865 363.6692
127.0 0.0 25.0 37.6865 363.7667
127.0 0.0 25.0 37.6865 363.8641
127.0 0.0 25.0 37.6865 363.9616
127.0 0.0 25.0 37.6865 364.0591
127.0 0.0 25.0 37.6865 364.1566
127.0 0.0 25.0 37.6865 364.2540
127.0 0.0 25.0 37.6865 364.3515
127.0 0.0 25.0 37.6865 364.4490
127.0 0.0 25.0 37.6865 364.5465
127.0 0.0 25.0 37.6865 364.6439
127.0 0.0 25.0 37.6865 364.7414
127.0 0.0 25.0 37.6865 364.8389
127.0 0.0 25.0 37.6865 364.9364
127.0 0.0 25.0 37.6865 365.0339
127.0 0.0 25.0 39.7236 313.2429
127.0 0.0 25.0 39.7236 313.3394
127.0 0.0 25.0 39.7236 313.4358
127.0 0.0 25.0 39.7236 317.7149
127.0 0.0 25.0 39.7236 317.8046
127.0 0.0 25.0 39.7236 317.8943
127.0 0.0 25.0 39.7236 317.9840
127.0 0.0 25.0 39.7236 318.0737
127.0 0.0 25.0 39.7236 318.1634
127.0 0.0 25.0 39.7236 318.2531
127.0 0.0 25.0 39.7236 318.3428
127.0 0.0 25.0 39.7236 322.9583
127.0 0.0 25.0 39.7236 323.0525
127.0 0.0 25.0 39.7236 323.1468
127.0 0.0 25.0 39.7236 323.2410
127.0 0.0 25.0 39.7236 323.3353
127.0 0.0 25.0 39.7236 323.4295
127.0 0.0 25.0 39.7236 323.5238
127.0 0.0 25.0 39.7236 323.6180
127.0 0.0 25.0 39.7236 323.7123
127.0 0.0 25.0 39.7236 323.8065
127.0 0.0 25.0 39.7236 323.9008
127.0 0.0 25.0 39.7236 323.9950
127.0 0.0 25.0 39.7236 324.0893
127.0 0.0 25.0 39.7236 329.0621
127.0 0.0 25.0 39.7236 329.1574
127.0 0.0 25.0 39.7236 329.2526
127.0 0.0 25.0 39.7236 329.3478
127.0 0.0 25.0 39.7236 329.4431
127.0 0.0 25.0 39.7236 329.5383
127.0 0.0 25.0 39.7236 329.6336
127.0 0.0 25.0 39.7236 329.7288
127.0 0.0 25.0 39.7236 329.8241
127.0 0.0 25.0 39.7236 329.9193
127.0 0.0 25.0 39.7236 330.0146
127.0 0.0 25.0 39.7236 330.1098
127.0 0.0 25.0 39.7236 330.2050
127.0 0.0 25.0 39.7236 330.3003
127.0 0.0 25.0 39.7236 330.3955
127.0 0.0 25.0 39.7236 330.4908
127.0 0.0 25.0 39.7236 330.5860
127.0 0.0 25.0 39.7236 330.6813
127.0 0.0 25.0 39.7236 330.7765
127.0 0.0 25.0 39.7236 336.0947
127.0 0.0 25.0 39.7236 336.1913
127.0 0.0 25.0 39.7236 336.2878
127.0 0.0 25.0 39.7236 336.3844
127.0 0.0 25.0 39.7236 336.4809
127.0 0.0 25.0 39.7236 336.5775
127.0 0.0 25.0 39.7236 336.6741
127.0 0.0 25.0 39.7236 336.7706
127.0 0.0 25.0 39.7236 336.8672
127.0 0.0 25.0 39.7236 336.9637
127.0 0.0 25.0 39.7236 337.0603
127.0 0.0 25.0 39.7236 337.1568
127.0 0.0 25.0 39.7236 337.2534
127.0 0.0 25.0 39.7236 337.3500
127.0 0.0 25.0 39.7236 337.4465
127.0 0.0 25.0 39.7236 337.5431
127.0 0.0 25.0 39.7236 337.6396
127.0 0.0 25.0 39.7236 337.7362
127.0 0.0 25.0 39.7236 337.8327
127.0 0.0 25.0 39.7236 337.9293
127.0 0.0 25.0 39.7236 338.0259
127.0 0.0 25.0 39.7236 338.1224
127.0 0.0 25.0 39.7236 338.2190
127.0 0.0 25.0 39.7236 338.3155
127.0 0.0 25.0 39.7236 338.4121
127.0 0.0 25.0 39.7236 344.0334
127.0 0.0 25.0 39.7236 344.1314
127.0 0.0 25.0 39.7236 344.2295
127.0 0.0 25.0 39.7236 344.3276
127.0 0.0 25.0 39.7236 344.4256
127.0 0.0 25.0 39.7236 344.5237
127.0 0.0 25.0 39.7236 344.6218
127.0 0.0 25.0 39.7236 344.7198
127.0 0.0 25.0 39.7236 344.8179
127.0 0.0 25.0 39.7236 344.9160
127.0 0.0 25.0 39.7236 345.0140
127.0 0.0 25.0 39.7236 345.1121
127.0 0.0 25.0 39.7236 345.2102
127.0 0.0 25.0 39.7236 345.3082
127.0 0.0 25.0 39.7236 345.4063
127.0 0.0 25.0 39.7236 345.5044
127.0 0.0 25.0 39.7236 345.6025
127.0 0.0 25.0 39.7236 345.7005
127.0 0.0 25.0 39.7236 345.7986
127.0 0.0 25.0 39.7236 345.8967
127.0 0.0 25.0 39.7236 345.9947
127.0 0.0 25.0 39.7236 346.0928
127.0 0.0 25.0 39.7236 346.1909
127.0 0.0 25.0 39.7236 346.2889
127.0 0.0 25.0 39.7236 346.3870
127.0 0.0 25.0 39.7236 346.4851
127.0 0.0 25.0 39.7236 346.5831
127.0 0.0 25.0 39.7236 346.6812
127.0 0.0 25.0 39.7236 346.7793
127.0 0.0 25.0 39.7236 346.8773
127.0 0.0 25.0 39.7236 352.7158
127.0 0.0 25.0 39.7236 352.8150
127.0 0.0 25.0 39.7236 352.9142
127.0 0.0 25.0 39.7236 353.0134
127.0 0.0 25.0 39.7236 353.1126
127.0 0.0 25.0 39.7236 353.2117
127.0 0.0 25.0 39.7236 353.3109
127.0 0.0 25.0 39.7236 353.4101
127.0 0.0 25.0 39.7236 353.5093
127.0 0.0 25.0 39.7236 353.6085
127.0 0.0 25.0 39.7236 353.7076
127.0 0.0 25.0 39.7236 353.8068
127.0 0.0 25.0 39.7236 353.9060
127.0 0.0 25.0 39.7236 354.0052
127.0 0.0 25.0 39.7236 354.1044
127.0 0.0 25.0 39.7236 354.2036
127.0 0.0 25.0 39.7236 354.3027
127.0 0.0 25.0 39.7236 354.4019
127.0 0.0 25.0 39.7236 354.5011
127.0 0.0 25.0 39.7236 354.6003
127.0 0.0 25.0 39.7236 354.6995
127.0 0.0 25.0 39.7236 354.7986
127.0 0.0 25.0 39.7236 354.8978
127.0 0.0 25.0 39.7236 354.9970
127.0 0.0 25.0 39.7236 355.0962
127.0 0.0 25.0 39.7236 355.1954
127.0 0.0 25.0 39.7236 355.2946
127.0 0.0 25.0 39.7236 355.3937
127.0 0.0 25.0 39.7236 355.4929
127.0 0.0 25.0 39.7236 355.5921
127.0 0.0 25.0 39.7236 355.6913
127.0 0.0 25.0 39.7236 355.7905
127.0 0.0 25.0 39.7236 355.8896
127.0 0.0 25.0 39.7236 361.8171
127.0 0.0 25.0 39.7236 361.9146
127.0 0.0 25.0 39.7236 362.0121
127.0 0.0 25.0 39.7236 362.1096
127.0 0.0 25.0 39.7236 362.2070
127.0 0.0 25.0 39.7236 362.3045
127.0 0.0 25.0 39.7236 362.4020
127.0 0.0 25.0 39.7236 362.4995
127.0 0.0 25.0 39.7236 362.5969
127.0 0.0 25.0 39.7236 362.6944
127.0 0.0 25.0 39.7236 362.7919
127.0 0.0 25.0 39.7236 362.8894
127.0 0.0 25.0 39.7236 362.9868
127.0 0.0 25.0 39.7236 363.0843
127.0 0.0 25.0 39.7236 363.1818
127.0 0.0 25.0 39.7236 363.2793
127.0 0.0 25.0 39.7236 363.3768
127.0 0.0 25.0 39.7236 363.4742
127.0 0.0 25.0 39.7236 363.5717
127.0 0.0 25.0 39.7236 363.6692
127.0 0.0 25.0 39.7236 363.7667
127.0 0.0 25.0 39.7236 363.8641
127.0 0.0 25.0 39.7236 363.9616
127.0 0.0 25.0 39.7236 364.0591
127.0 0.0 25.0 39.7236 364.1566
127.0 0.0 25.0 39.7236 364.2540
127.0 0.0 25.0 39.7236 364.3515
127.0 0.0 25.0 39.7236 364.4490
127.0 0.0 25.0 39.7236 364.5465
127.0 0.0 25.0 39.7236 364.6439
127.0 0.0 25.0 39.7236 364.7414
127.0 0.0 25.0 39.7236 364.8389
127.0 0.0 25.0 39.7236 364.9364
127.0 0.0 25.0 39.7236 365.0339
127.0 0.0 25.0 41.7607 313.2429
127.0 0.0 25.0 41.7607 313.3394
127.0 0.0 25.0 41.7607 313.4358
127.0 0.0 25.0 41.7607 317.7149
127.0 0.0 25.0 41.7607 317.8046
127.0 0.0 25.0 41.7607 317.8943
127.0 0.0 25.0 41.7607 317.9840
127.0 0.0 25.0 41.7607 318.0737
127.0 0.0 25.0 41.7607 318.1634
127.0 0.0 25.0 41.7607 318.2531
127.0 0.0 25.0 41.7607 318.3428
127.0 0.0 25.0 41.7607 322.9583
127.0 0.0 25.0 41.7607 323.0525
127.0 0.0 25.0 41.7607 323.1468
127.0 0.0 25.0 41.7607 323.2410
127.0 0.0 25.0 41.7607 323.3353
127.0 0.0 25.0 41.7607 323.4295
127.0 0.0 25.0 41.7607 323.5238
127.0 0.0 25.0 41.7607 323.6180
127.0 0.0 25.0 41.7607 323.7123
127.0 0.0 25.0 41.7607 323.8065
127.0 0.0 25.0 41.7607 323.9008
127.0 0.0 25.0 41.7607 323.9950
127.0 0.0 25.0 41.7607 324.0893
127.0 0.0 25.0 41.7607 329.0621
127.0 0.0 25.0 41.7607 329.1574
127.0 0.0 25.0 41.7607 329.2526
127.0 0.0 25.0 41.7607 329.3478
127.0 0.0 25.0 41.7607 329.4431
127.0 0.0 25.0 41.7607 329.5383
127.0 0.0 25.0 41.7607 329.6336
127.0 0.0 25.0 41.7607 329.7288
127.0 0.0 25.0 41.7607 329.8241
127.0 0.0 25.0 41.7607 329.9193
127.0 0.0 25.0 41.7607 330.0146
127.0 0.0 25.0 41.7607 330.1098
127.0 0.0 25.0 41.7607 330.2050
127.0 0.0 25.0 41.7607 330.3003
127.0 0.0 25.0 41.7607 330.3955
127.0 0.0 25.0 41.7607 330.4908
127.0 0.0 25.0 41.7607 330.5860
127.0 0.0 25.0 41.7607 330.6813
127.0 0.0 25.0 41.7607 330.7765
127.0 0.0 25.0 41.7607 336.0947
127.0 0.0 25.0 41.7607 336.1913
127.0 0.0 25.0 41.7607 336.2878
127.0 0.0 25.0 41.7607 336.3844
127.0 0.0 25.0 41.7607 336.4809
127.0 0.0 25.0 41.7607 336.5775
127.0 0.0 25.0 41.7607 336.6741
127.0 0.0 25.0 41.7607 336.7706
127.0 0.0 25.0 41.7607 336.8672
127.0 0.0 25.0 41.7607 336.9637
127.0 0.0 25.0 41.7607 337.0603
127.0 0.0 25.0 41.7607 337.1568
127.0 0.0 25.0 41.7607 337.2534
127.0 0.0 25.0 41.7607 337.3500
127.0 0.0 25.0 41.7607 337.4465
127.0 0.0 25.0 41.7607 337.5431
127.0 0.0 25.0 41.7607 337.6396
127.0 0.0 25.0 41.7607 337.7362
127.0 0.0 25.0 41.7607 337.8327
127.0 0.0 25.0 41.7607 337.9293
127.0 0.0 25.0 41.7607 338.0259
127.0 0.0 25.0 41.7607 338.1224
127.0 0.0 25.0 41.7607 338.2190
127.0 0.0 25.0 41.7607 338.3155
127.0 0.0 25.0 41.7607 338.4121
127.0 0.0 25.0 41.7607 344.0334
127.0 0.0 25.0 41.7607 344.1314
127.0 0.0 25.0 41.7607 344.2295
127.0 0.0 25.0 41.7607 344.3276
127.0 0.0 25.0 41.7607 344.4256
127.0 0.0 25.0 41.7607 344.5237
127.0 0.0 25.0 41.7607 344.6218
127.0 0.0 25.0 41.7607 344.7198
127.0 0.0 25.0 41.7607 344.8179
127.0 0.0 25.0 41.7607 344.9160
127.0 0.0 25.0 41.7607 345.0140
127.0 0.0 25.0 41.7607 345.1121
127.0 0.0 25.0 41.7607 345.2102
127.0 0.0 25.0 41.7607 345.3082
127.0 0.0 25.0 41.7607 345.4063
127.0 0.0 25.0 41.7607 345.5044
127.0 0.0 25.0 41.7607 345.6025
127.0 0.0 25.0 41.7607 345.7005
127.0 0.0 25.0 41.7607 345.7986
127.0 0.0 25.0 41.7607 345.8967
127.0 0.0 25.0 41.7607 345.9947
127.0 0.0 25.0 41.7607 346.0928
127.0 0.0 25.0 41.7607 346.1909
127.0 0.0 25.0 41.7607 346.2889
127.0 0.0 25.0 41.7607 346.3870
127.0 0.0 25.0 41.7607 346.4851
127.0 0.0 25.0 41.7607 346.5831
127.0 0.0 25.0 41.7607 346.6812
127.0 0.0 25.0 41.7607 346.7793
127.0 0.0 25.0 41.7607 346.8773
127.0 0.0 25.0 41.7607 352.7158
127.0 0.0 25.0 41.7607 352.8150
127.0 0.0 25.0 41.7607 352.9142
127.0 0.0 25.0 41.7607 353.0134
127.0 0.0 25.0 41.7607 353.1126
127.0 0.0 25.0 41.7607 353.2117
127.0 0.0 25.0 41.7607 353.3109
127.0 0.0 25.0 41.7607 353.4101
127.0 0.0 25.0 41.7607 353.5093
127.0 0.0 25.0 41.7607 353.6085
127.0 0.0 25.0 41.7607 353.7076
127.0 0.0 25.0 41.7607 353.8068
127.0 0.0 25.0 41.7607 353.9060
127.0 0.0 25.0 41.7607 354.0052
127.0 0.0 25.0 41.7607 354.1044
127.0 0.0 25.0 41.7607 354.2036
127.0 0.0 25.0 41.7607 354.3027
127.0 0.0 25.0 41.7607 354.4019
127.0 0.0 25.0 41.7607 354.5011
127.0 0.0 25.0 41.7607 354.6003
127.0 0.0 25.0 41.7607 354.6995
127.0 0.0 25.0 41.7607 354.7986
127.0 0.0 25.0 41.7607 354.8978
127.0 0.0 25.0 41.7607 354.9970
127.0 0.0 25.0 41.7607 355.0962
127.0 0.0 25.0 41.7607 355.1954
127.0 0.0 25.0 41.7607 355.2946
127.0 0.0 25.0 41.7607 355.3937
127.0 0.0 25.0 41.7607 355.4929
127.0 0.0 25.0 41.7607 355.5921
127.0 0.0 25.0 41.7607 355.6913
127.0 0.0 25.0 41.7607 355.7905
127.0 0.0 25.0 41.7607 355.8896
127.0 0.0 25.0 41.7607 361.8171
127.0 0.0 25.0 41.7607 361.9146
127.0 0.0 25.0 41.7607 362.0121
127.0 0.0 25.0 41.7607 362.1096
127.0 0.0 25.0 41.7607 362.2070
127.0 0.0 25.0 41.7607 362.3045
127.0 0.0 25.0 41.7607 362.4020
127.0 0.0 25.0 41.7607 362.4995
127.0 0.0 25.0 41.7607 362.5969
127.0 0.0 25.0 41.7607 362.6944
127.0 0.0 25.0 41.7607 362.7919
127.0 0.0 25.0 41.7607 362.8894
127.0 0.0 25.0 41.7607 362.9868
127.0 0.0 25.0 41.7607 363.0843
127.0 0.0 25.0 41.7607 363.1818
127.0 0.0 25.0 41.7607 363.2793
127.0 0.0 25.0 41.7607 363.3768
127.0 0.0 25.0 41.7607 363.4742
127.0 0.0 25.0 41.7607 363.5717
127.0 0.0 25.0 41.7607 363.6692
127.0 0.0 25.0 41.7607 363.7667
127.0 0.0 25.0 41.7607 363.8641
127.0 0.0 25.0 41.7607 363.9616
127.0 0.0 25.0 41.7607 364.0591
127.0 0.0 25.0 41.7607 364.1566
127.0 0.0 25.0 41.7607 364.2540
127.0 0.0 25.0 41.7607 364.3515
127.0 0.0 25.0 41.7607 364.4490
127.0 0.0 25.0 41.7607 364.5465
127.0 0.0 25.0 41.7607 364.6439
127.0 0.0 25.0 41.7607 364.7414
127.0 0.0 25.0 41.7607 364.8389
127.0 0.0 25.0 41.7607 364.9364
127.0 0.0 25.0 41.7607 365.0339
127.0 0.0 25.0 43.7978 313.2429
127.0 0.0 25.0 43.7978 313.3394
127.0 0.0 25.0 43.7978 313.4358
127.0 0.0 25.0 43.7978 317.7149
127.0 0.0 25.0 43.7978 317.8046
127.0 0.0 25.0 43.7978 317.8943
127.0 0.0 25.0 43.7978 317.9840
127.0 0.0 25.0 43.7978 318.0737
127.0 0.0 25.0 43.7978 318.1634
127.0 0.0 25.0 43.7978 318.2531
127.0 0.0 25.0 43.7978 318.3428
127.0 0.0 25.0 43.7978 322.9583
127.0 0.0 25.0 43.7978 323.0525
127.0 0.0 25.0 43.7978 323.1468
127.0 0.0 25.0 43.7978 323.2410
127.0 0.0 25.0 43.7978 323.3353
127.0 0.0 25.0 43.7978 323.4295
127.0 0.0 25.0 43.7978 323.5238
127.0 0.0 25.0 43.7978 323.6180
127.0 0.0 25.0 43.7978 323.7123
127.0 0.0 25.0 43.7978 323.8065
127.0 0.0 25.0 43.7978 323.9008
127.0 0.0 25.0 43.7978 323.9950
127.0 0.0 25.0 43.7978 324.0893
127.0 0.0 25.0 43.7978 329.0621
127.0 0.0 25.0 43.7978 329.1574
127.0 0.0 25.0 43.7978 329.2526
127.0 0.0 25.0 43.7978 329.3478
127.0 0.0 25.0 43.7978 329.4431
127.0 0.0 25.0 43.7978 329.5383
127.0 0.0 25.0 43.7978 329.6336
127.0 0.0 25.0 43.7978 329.7288
127.0 0.0 25.0 43.7978 329.8241
127.0 0.0 25.0 43.7978 329.9193
127.0 0.0 25.0 43.7978 330.0146
127.0 0.0 25.0 43.7978 330.1098
127.0 0.0 25.0 43.7978 330.2050
127.0 0.0 25.0 43.7978 330.3003
127.0 0.0 25.0 43.7978 330.3955
127.0 0.0 25.0 43.7978 330.4908
127.0 0.0 25.0 43.7978 330.5860
127.0 0.0 25.0 43.7978 330.6813
127.0 0.0 25.0 43.7978 330.7765
127.0 0.0 25.0 43.7978 336.0947
127.0 0.0 25.0 43.7978 336.1913
127.0 0.0 25.0 43.7978 336.2878
127.0 0.0 25.0 43.7978 336.3844
127.0 0.0 25.0 43.7978 336.4809
127.0 0.0 25.0 43.7978 336.5775
127.0 0.0 25.0 43.7978 336.6741
127.0 0.0 25.0 43.7978 336.7706
127.0 0.0 25.0 43.7978 336.8672
127.0 0.0 25.0 43.7978 336.9637
127.0 0.0 25.0 43.7978 337.0603
127.0 0.0 25.0 43.7978 337.1568
127.0 0.0 25.0 43.7978 337.2534
127.0 0.0 25.0 43.7978 337.3500
127.0 0.0 25.0 43.7978 337.4465
127.0 0.0 25.0 43.7978 337.5431
127.0 0.0 25.0 43.7978 337.6396
127.0 0.0 25.0 43.7978 337.7362
127.0 0.0 25.0 43.7978 337.8327
127.0 0.0 25.0 43.7978 337.9293
127.0 0.0 25.0 43.7978 338.0259
127.0 0.0 25.0 43.7978 338.1224
127.0 0.0 25.0 43.7978 338.2190
127.0 0.0 25.0 43.7978 338.3155
127.0 0.0 25.0 43.7978 338.4121
127.0 0.0 25.0 43.7978 344.0334
127.0 0.0 25.0 43.7978 344.1314
127.0 0.0 25.0 43.7978 344.2295
127.0 0.0 25.0 43.7978 344.3276
127.0 0.0 25.0 43.7978 344.4256
127.0 0.0 25.0 43.7978 344.5237
127.0 0.0 25.0 43.7978 344.6218
127.0 0.0 25.0 43.7978 344.7198
127.0 0.0 25.0 43.7978 344.8179
127.0 0.0 25.0 43.7978 344.9160
127.0 0.0 25.0 43.7978 345.0140
127.0 0.0 25.0 43.7978 345.1121
127.0 0.0 25.0 43.7978 345.2102
127.0 0.0 25.0 43.7978 345.3082
127.0 0.0 25.0 43.7978 345.4063
127.0 0.0 25.0 43.7978 345.5044
127.0 0.0 25.0 43.7978 345.6025
127.0 0.0 25.0 43.7978 345.7005
127.0 0.0 25.0 43.7978 345.7986
127.0 0.0 25.0 43.7978 345.8967
127.0 0.0 25.0 43.7978 345.9947
127.0 0.0 25.0 43.7978 346.0928
127.0 0.0 25.0 43.7978 346.1909
127.0 0.0 25.0 43.7978 346.2889
127.0 0.0 25.0 43.7978 346.3870
127.0 0.0 25.0 43.7978 346.4851
127.0 0.0 25.0 43.7978 346.5831
127.0 0.0 25.0 43.7978 346.6812
127.0 0.0 25.0 43.7978 346.7793
127.0 0.0 25.0 43.7978 346.8773
127.0 0.0 25.0 43.7978 352.7158
127.0 0.0 25.0 43.7978 352.8150
127.0 0.0 25.0 43.7978 352.9142
127.0 0.0 25.0 43.7978 353.0134
127.0 0.0 25.0 43.7978 353.1126
127.0 0.0 25.0 43.7978 353.2117
127.0 0.0 25.0 43.7978 353.3109
127.0 0.0 25.0 43.7978 353.4101
127.0 0.0 25.0 43.7978 353.5093
127.0 0.0 25.0 43.7978 353.6085
127.0 0.0 25.0 43.7978 353.7076
127.0 0.0 25.0 43.7978 353.8068
127.0 0.0 25.0 43.7978 353.9060
127.0 0.0 25.0 43.7978 354.0052
127.0 0.0 25.0 43.7978 354.1044
127.0 0.0 25.0 43.7978 354.2036
127.0 0.0 25.0 43.7978 354.3027
127.0 0.0 25.0 43.7978 354.4019
127.0 0.0 25.0 43.7978 354.5011
127.0 0.0 25.0 43.7978 354.6003
127.0 0.0 25.0 43.7978 354.6995
127.0 0.0 25.0 43.7978 354.7986
127.0 0.0 25.0 43.7978 354.8978
127.0 0.0 25.0 43.7978 354.9970
127.0 0.0 25.0 43.7978 355.0962
127.0 0.0 25.0 43.7978 355.1954
127.0 0.0 25.0 43.7978 355.2946
127.0 0.0 25.0 43.7978 355.3937
127.0 0.0 25.0 43.7978 355.4929
127.0 0.0 25.0 43.7978 355.5921
127.0 0.0 25.0 43.7978 355.6913
127.0 0.0 25.0 43.7978 355.7905
127.0 0.0 25.0 43.7978 355.8896
127.0 0.0 25.0 43.7978 361.8171
127.0 0.0 25.0 43.7978 361.9146
127.0 0.0 25.0 43.7978 362.0121
127.0 0.0 25.0 43.7978 362.1096
127.0 0.0 25.0 43.7978 362.2070
127.0 0.0 25.0 43.7978 362.3045
127.0 0.0 25.0 43.7978 362.4020
127.0 0.0 25.0 43.7978 362.4995
127.0 0.0 25.0 43.7978 362.5969
127.0 0.0 25.0 43.7978 362.6944
127.0 0.0 25.0 43.7978 362.7919
127.0 0.0 25.0 43.7978 362.8894
127.0 0.0 25.0 43.7978 362.9868
127.0 0.0 25.0 43.7978 363.0843
127.0 0.0 25.0 43.7978 363.1818
127.0 0.0 25.0 43.7978 363.2793
127.0 0.0 25.0 43.7978 363.3768
127.0 0.0 25.0 43.7978 363.4742
127.0 0.0 25.0 43.7978 363.5717
127.0 0.0 25.0 43.7978 363.6692
127.0 0.0 25.0 43.7978 363.7667
127.0 0.0 25.0 43.7978 363.8641
127.0 0.0 25.0 43.7978 363.9616
127.0 0.0 25.0 43.7978 364.0591
127.0 0.0 25.0 43.7978 364.1566
127.0 0.0 25.0 43.7978 364.2540
127.0 0.0 25.0 43.7978 364.3515
127.0 0.0 25.0 43.7978 364.4490
127.0 0.0 25.0 43.7978 364.5465
127.0 0.0 25.0 43.7978 364.6439
127.0 0.0 25.0 43.7978 364.7414
127.0 0.0 25.0 43.7978 364.8389
127.0 0.0 25.0 43.7978 364.9364
127.0 0.0 25.0 43.7978 365.0339
127.0 0.0 25.0 45.8349 313.2429
127.0 0.0 25.0 45.8349 313.3394
127.0 0.0 25.0 45.8349 313.4358
127.0 0.0 25.0 45.8349 317.7149
127.0 0.0 25.0 45.8349 317.8046
127.0 0.0 25.0 45.8349 317.8943
127.0 0.0 25.0 45.8349 317.9840
127.0 0.0 25.0 45.8349 318.0737
127.0 0.0 25.0 45.8349 318.1634
127.0 0.0 25.0 45.8349 318.2531
127.0 0.0 25.0 45.8349 318.3428
127.0 0.0 25.0 45.8349 322.9583
127.0 0.0 25.0 45.8349 323.0525
127.0 0.0 25.0 45.8349 323.1468
127.0 0.0 25.0 45.8349 323.2410
127.0 0.0 25.0 45.8349 323.3353
127.0 0.0 25.0 45.8349 323.4295
127.0 0.0 25.0 45.8349 323.5238
127.0 0.0 25.0 45.8349 323.6180
127.0 0.0 25.0 45.8349 323.7123
127.0 0.0 25.0 45.8349 323.8065
127.0 0.0 25.0 45.8349 323.9008
127.0 0.0 25.0 45.8349 323.9950
127.0 0.0 25.0 45.8349 324.0893
127.0 0.0 25.0 45.8349 329.0621
127.0 0.0 25.0 45.8349 329.1574
127.0 0.0 25.0 45.8349 329.2526
127.0 0.0 25.0 45.8349 329.3478
127.0 0.0 25.0 45.8349 329.4431
127.0 0.0 25.0 45.8349 329.5383
127.0 0.0 25.0 45.8349 329.6336
127.0 0.0 25.0 45.8349 329.7288
127.0 0.0 25.0 45.8349 329.8241
127.0 0.0 25.0 45.8349 329.9193
127.0 0.0 25.0 45.8349 330.0146
127.0 0.0 25.0 45.8349 330.1098
127.0 0.0 25.0 45.8349 330.2050
127.0 0.0 25.0 45.8349 330.3003
127.0 0.0 25.0 45.8349 330.3955
127.0 0.0 25.0 45.8349 330.4908
127.0 0.0 25.0 45.8349 330.5860
127.0 0.0 25.0 45.8349 330.6813
