# Generated Laser Tracks with the following resolutions: 0.1 deg (horizontal) / 1 deg (vertical)
# angles measured from beam direction: horizontal (phi): counter-clockwise from beam direction
#                                      vertical (thetha): counter-clockwise (towards top) from beam direction
#  X[cm], Y[cm], Z[cm], thetha[deg], phi[deg] 
127.0 0.0 1025.0 168.7959 202.6500
127.0 0.0 1025.0 168.7959 202.7466
127.0 0.0 1025.0 168.7959 202.8432
127.0 0.0 1025.0 168.7959 202.9397
127.0 0.0 1025.0 168.7959 203.0363
127.0 0.0 1025.0 168.7959 203.1328
127.0 0.0 1025.0 168.7959 203.2294
127.0 0.0 1025.0 168.7959 203.3259
127.0 0.0 1025.0 168.7959 203.4225
127.0 0.0 1025.0 168.7959 203.5191
127.0 0.0 1025.0 168.7959 203.6156
127.0 0.0 1025.0 168.7959 203.7122
127.0 0.0 1025.0 168.7959 203.8087
127.0 0.0 1025.0 168.7959 203.9053
127.0 0.0 1025.0 168.7959 193.1227
127.0 0.0 1025.0 168.7959 193.2207
127.0 0.0 1025.0 168.7959 193.3188
127.0 0.0 1025.0 168.7959 193.4169
127.0 0.0 1025.0 168.7959 193.5149
127.0 0.0 1025.0 168.7959 193.6130
127.0 0.0 1025.0 168.7959 193.7111
127.0 0.0 1025.0 168.7959 193.8091
127.0 0.0 1025.0 168.7959 193.9072
127.0 0.0 1025.0 168.7959 194.0053
127.0 0.0 1025.0 168.7959 194.1033
127.0 0.0 1025.0 168.7959 194.2014
127.0 0.0 1025.0 168.7959 194.2995
127.0 0.0 1025.0 168.7959 194.3975
127.0 0.0 1025.0 168.7959 194.4956
127.0 0.0 1025.0 168.7959 194.5937
127.0 0.0 1025.0 168.7959 194.6918
127.0 0.0 1025.0 168.7959 194.7898
127.0 0.0 1025.0 168.7959 194.8879
127.0 0.0 1025.0 168.7959 194.9860
127.0 0.0 1025.0 168.7959 195.0840
127.0 0.0 1025.0 168.7959 195.1821
127.0 0.0 1025.0 168.7959 195.2802
127.0 0.0 1025.0 168.7959 195.3782
127.0 0.0 1025.0 168.7959 195.4763
127.0 0.0 1025.0 168.7959 195.5744
127.0 0.0 1025.0 168.7959 195.6724
127.0 0.0 1025.0 168.7959 195.7705
127.0 0.0 1025.0 168.7959 195.8686
127.0 0.0 1025.0 168.7959 195.9666
127.0 0.0 1025.0 168.7959 184.1104
127.0 0.0 1025.0 168.7959 184.2095
127.0 0.0 1025.0 168.7959 184.3087
127.0 0.0 1025.0 168.7959 184.4079
127.0 0.0 1025.0 168.7959 184.5071
127.0 0.0 1025.0 168.7959 184.6063
127.0 0.0 1025.0 168.7959 184.7054
127.0 0.0 1025.0 168.7959 184.8046
127.0 0.0 1025.0 168.7959 184.9038
127.0 0.0 1025.0 168.7959 185.0030
127.0 0.0 1025.0 168.7959 185.1022
127.0 0.0 1025.0 168.7959 185.2014
127.0 0.0 1025.0 168.7959 185.3005
127.0 0.0 1025.0 168.7959 185.3997
127.0 0.0 1025.0 168.7959 185.4989
127.0 0.0 1025.0 168.7959 185.5981
127.0 0.0 1025.0 168.7959 185.6973
127.0 0.0 1025.0 168.7959 185.7964
127.0 0.0 1025.0 168.7959 185.8956
127.0 0.0 1025.0 168.7959 185.9948
127.0 0.0 1025.0 168.7959 186.0940
127.0 0.0 1025.0 168.7959 186.1932
127.0 0.0 1025.0 168.7959 186.2924
127.0 0.0 1025.0 168.7959 186.3915
127.0 0.0 1025.0 168.7959 186.4907
127.0 0.0 1025.0 168.7959 186.5899
127.0 0.0 1025.0 168.7959 186.6891
127.0 0.0 1025.0 168.7959 186.7883
127.0 0.0 1025.0 168.7959 186.8874
127.0 0.0 1025.0 168.7959 186.9866
127.0 0.0 1025.0 168.7959 187.0858
127.0 0.0 1025.0 168.7959 187.1850
127.0 0.0 1025.0 168.7959 187.2842
127.0 0.0 1025.0 168.7959 174.9661
127.0 0.0 1025.0 168.7959 175.0636
127.0 0.0 1025.0 168.7959 175.1611
127.0 0.0 1025.0 168.7959 175.2586
127.0 0.0 1025.0 168.7959 175.3561
127.0 0.0 1025.0 168.7959 175.4535
127.0 0.0 1025.0 168.7959 175.5510
127.0 0.0 1025.0 168.7959 175.6485
127.0 0.0 1025.0 168.7959 175.7460
127.0 0.0 1025.0 168.7959 175.8434
127.0 0.0 1025.0 168.7959 175.9409
127.0 0.0 1025.0 168.7959 176.0384
127.0 0.0 1025.0 168.7959 176.1359
127.0 0.0 1025.0 168.7959 176.2333
127.0 0.0 1025.0 168.7959 176.3308
127.0 0.0 1025.0 168.7959 176.4283
127.0 0.0 1025.0 168.7959 176.5258
127.0 0.0 1025.0 168.7959 176.6232
127.0 0.0 1025.0 168.7959 176.7207
127.0 0.0 1025.0 168.7959 176.8182
127.0 0.0 1025.0 168.7959 176.9157
127.0 0.0 1025.0 168.7959 177.0132
127.0 0.0 1025.0 168.7959 177.1106
127.0 0.0 1025.0 168.7959 177.2081
127.0 0.0 1025.0 168.7959 177.3056
127.0 0.0 1025.0 168.7959 177.4031
127.0 0.0 1025.0 168.7959 177.5005
127.0 0.0 1025.0 168.7959 177.5980
127.0 0.0 1025.0 168.7959 177.6955
127.0 0.0 1025.0 168.7959 177.7930
127.0 0.0 1025.0 168.7959 177.8904
127.0 0.0 1025.0 168.7959 177.9879
127.0 0.0 1025.0 168.7959 178.0854
127.0 0.0 1025.0 168.7959 178.1829
127.0 0.0 1025.0 170.8330 226.5642
127.0 0.0 1025.0 170.8330 226.6606
127.0 0.0 1025.0 170.8330 226.7571
127.0 0.0 1025.0 170.8330 221.6572
127.0 0.0 1025.0 170.8330 221.7469
127.0 0.0 1025.0 170.8330 221.8366
127.0 0.0 1025.0 170.8330 221.9263
127.0 0.0 1025.0 170.8330 222.0160
127.0 0.0 1025.0 170.8330 222.1057
127.0 0.0 1025.0 170.8330 222.1954
127.0 0.0 1025.0 170.8330 222.2851
127.0 0.0 1025.0 170.8330 215.9107
127.0 0.0 1025.0 170.8330 216.0050
127.0 0.0 1025.0 170.8330 216.0992
127.0 0.0 1025.0 170.8330 216.1935
127.0 0.0 1025.0 170.8330 216.2877
127.0 0.0 1025.0 170.8330 216.3820
127.0 0.0 1025.0 170.8330 216.4762
127.0 0.0 1025.0 170.8330 216.5705
127.0 0.0 1025.0 170.8330 216.6647
127.0 0.0 1025.0 170.8330 216.7590
127.0 0.0 1025.0 170.8330 216.8532
127.0 0.0 1025.0 170.8330 216.9475
127.0 0.0 1025.0 170.8330 217.0417
127.0 0.0 1025.0 170.8330 209.2235
127.0 0.0 1025.0 170.8330 209.3187
127.0 0.0 1025.0 170.8330 209.4140
127.0 0.0 1025.0 170.8330 209.5092
127.0 0.0 1025.0 170.8330 209.6045
127.0 0.0 1025.0 170.8330 209.6997
127.0 0.0 1025.0 170.8330 209.7950
127.0 0.0 1025.0 170.8330 209.8902
127.0 0.0 1025.0 170.8330 209.9854
127.0 0.0 1025.0 170.8330 210.0807
127.0 0.0 1025.0 170.8330 210.1759
127.0 0.0 1025.0 170.8330 210.2712
127.0 0.0 1025.0 170.8330 210.3664
127.0 0.0 1025.0 170.8330 210.4617
127.0 0.0 1025.0 170.8330 210.5569
127.0 0.0 1025.0 170.8330 210.6522
127.0 0.0 1025.0 170.8330 210.7474
127.0 0.0 1025.0 170.8330 210.8426
127.0 0.0 1025.0 170.8330 210.9379
127.0 0.0 1025.0 170.8330 201.5879
127.0 0.0 1025.0 170.8330 201.6845
127.0 0.0 1025.0 170.8330 201.7810
127.0 0.0 1025.0 170.8330 201.8776
127.0 0.0 1025.0 170.8330 201.9741
127.0 0.0 1025.0 170.8330 202.0707
127.0 0.0 1025.0 170.8330 202.1673
127.0 0.0 1025.0 170.8330 202.2638
127.0 0.0 1025.0 170.8330 202.3604
127.0 0.0 1025.0 170.8330 202.4569
127.0 0.0 1025.0 170.8330 202.5535
127.0 0.0 1025.0 170.8330 202.6500
127.0 0.0 1025.0 170.8330 202.7466
127.0 0.0 1025.0 170.8330 202.8432
127.0 0.0 1025.0 170.8330 202.9397
127.0 0.0 1025.0 170.8330 203.0363
127.0 0.0 1025.0 170.8330 203.1328
127.0 0.0 1025.0 170.8330 203.2294
127.0 0.0 1025.0 170.8330 203.3259
127.0 0.0 1025.0 170.8330 203.4225
127.0 0.0 1025.0 170.8330 203.5191
127.0 0.0 1025.0 170.8330 203.6156
127.0 0.0 1025.0 170.8330 203.7122
127.0 0.0 1025.0 170.8330 203.8087
127.0 0.0 1025.0 170.8330 203.9053
127.0 0.0 1025.0 170.8330 193.1227
127.0 0.0 1025.0 170.8330 193.2207
127.0 0.0 1025.0 170.8330 193.3188
127.0 0.0 1025.0 170.8330 193.4169
127.0 0.0 1025.0 170.8330 193.5149
127.0 0.0 1025.0 170.8330 193.6130
127.0 0.0 1025.0 170.8330 193.7111
127.0 0.0 1025.0 170.8330 193.8091
127.0 0.0 1025.0 170.8330 193.9072
127.0 0.0 1025.0 170.8330 194.0053
127.0 0.0 1025.0 170.8330 194.1033
127.0 0.0 1025.0 170.8330 194.2014
127.0 0.0 1025.0 170.8330 194.2995
127.0 0.0 1025.0 170.8330 194.3975
127.0 0.0 1025.0 170.8330 194.4956
127.0 0.0 1025.0 170.8330 194.5937
127.0 0.0 1025.0 170.8330 194.6918
127.0 0.0 1025.0 170.8330 194.7898
127.0 0.0 1025.0 170.8330 194.8879
127.0 0.0 1025.0 170.8330 194.9860
127.0 0.0 1025.0 170.8330 195.0840
127.0 0.0 1025.0 170.8330 195.1821
127.0 0.0 1025.0 170.8330 195.2802
127.0 0.0 1025.0 170.8330 195.3782
127.0 0.0 1025.0 170.8330 195.4763
127.0 0.0 1025.0 170.8330 195.5744
127.0 0.0 1025.0 170.8330 195.6724
127.0 0.0 1025.0 170.8330 195.7705
127.0 0.0 1025.0 170.8330 195.8686
127.0 0.0 1025.0 170.8330 195.9666
127.0 0.0 1025.0 170.8330 184.1104
127.0 0.0 1025.0 170.8330 184.2095
127.0 0.0 1025.0 170.8330 184.3087
127.0 0.0 1025.0 170.8330 184.4079
127.0 0.0 1025.0 170.8330 184.5071
127.0 0.0 1025.0 170.8330 184.6063
127.0 0.0 1025.0 170.8330 184.7054
127.0 0.0 1025.0 170.8330 184.8046
127.0 0.0 1025.0 170.8330 184.9038
127.0 0.0 1025.0 170.8330 185.0030
127.0 0.0 1025.0 170.8330 185.1022
127.0 0.0 1025.0 170.8330 185.2014
127.0 0.0 1025.0 170.8330 185.3005
127.0 0.0 1025.0 170.8330 185.3997
127.0 0.0 1025.0 170.8330 185.4989
127.0 0.0 1025.0 170.8330 185.5981
127.0 0.0 1025.0 170.8330 185.6973
127.0 0.0 1025.0 170.8330 185.7964
127.0 0.0 1025.0 170.8330 185.8956
127.0 0.0 1025.0 170.8330 185.9948
127.0 0.0 1025.0 170.8330 186.0940
127.0 0.0 1025.0 170.8330 186.1932
127.0 0.0 1025.0 170.8330 186.2924
127.0 0.0 1025.0 170.8330 186.3915
127.0 0.0 1025.0 170.8330 186.4907
127.0 0.0 1025.0 170.8330 186.5899
127.0 0.0 1025.0 170.8330 186.6891
127.0 0.0 1025.0 170.8330 186.7883
127.0 0.0 1025.0 170.8330 186.8874
127.0 0.0 1025.0 170.8330 186.9866
127.0 0.0 1025.0 170.8330 187.0858
127.0 0.0 1025.0 170.8330 187.1850
127.0 0.0 1025.0 170.8330 187.2842
127.0 0.0 1025.0 170.8330 174.9661
127.0 0.0 1025.0 170.8330 175.0636
127.0 0.0 1025.0 170.8330 175.1611
127.0 0.0 1025.0 170.8330 175.2586
127.0 0.0 1025.0 170.8330 175.3561
127.0 0.0 1025.0 170.8330 175.4535
127.0 0.0 1025.0 170.8330 175.5510
127.0 0.0 1025.0 170.8330 175.6485
127.0 0.0 1025.0 170.8330 175.7460
127.0 0.0 1025.0 170.8330 175.8434
127.0 0.0 1025.0 170.8330 175.9409
127.0 0.0 1025.0 170.8330 176.0384
127.0 0.0 1025.0 170.8330 176.1359
127.0 0.0 1025.0 170.8330 176.2333
127.0 0.0 1025.0 170.8330 176.3308
127.0 0.0 1025.0 170.8330 176.4283
127.0 0.0 1025.0 170.8330 176.5258
127.0 0.0 1025.0 170.8330 176.6232
127.0 0.0 1025.0 170.8330 176.7207
127.0 0.0 1025.0 170.8330 176.8182
127.0 0.0 1025.0 170.8330 176.9157
127.0 0.0 1025.0 170.8330 177.0132
127.0 0.0 1025.0 170.8330 177.1106
127.0 0.0 1025.0 170.8330 177.2081
127.0 0.0 1025.0 170.8330 177.3056
127.0 0.0 1025.0 170.8330 177.4031
127.0 0.0 1025.0 170.8330 177.5005
127.0 0.0 1025.0 170.8330 177.5980
127.0 0.0 1025.0 170.8330 177.6955
127.0 0.0 1025.0 170.8330 177.7930
127.0 0.0 1025.0 170.8330 177.8904
127.0 0.0 1025.0 170.8330 177.9879
127.0 0.0 1025.0 170.8330 178.0854
127.0 0.0 1025.0 170.8330 178.1829
127.0 0.0 1025.0 172.8701 226.5642
127.0 0.0 1025.0 172.8701 226.6606
127.0 0.0 1025.0 172.8701 226.7571
127.0 0.0 1025.0 172.8701 221.6572
127.0 0.0 1025.0 172.8701 221.7469
127.0 0.0 1025.0 172.8701 221.8366
127.0 0.0 1025.0 172.8701 221.9263
127.0 0.0 1025.0 172.8701 222.0160
127.0 0.0 1025.0 172.8701 222.1057
127.0 0.0 1025.0 172.8701 222.1954
127.0 0.0 1025.0 172.8701 222.2851
127.0 0.0 1025.0 172.8701 215.9107
127.0 0.0 1025.0 172.8701 216.0050
127.0 0.0 1025.0 172.8701 216.0992
127.0 0.0 1025.0 172.8701 216.1935
127.0 0.0 1025.0 172.8701 216.2877
127.0 0.0 1025.0 172.8701 216.3820
127.0 0.0 1025.0 172.8701 216.4762
127.0 0.0 1025.0 172.8701 216.5705
127.0 0.0 1025.0 172.8701 216.6647
127.0 0.0 1025.0 172.8701 216.7590
127.0 0.0 1025.0 172.8701 216.8532
127.0 0.0 1025.0 172.8701 216.9475
127.0 0.0 1025.0 172.8701 217.0417
127.0 0.0 1025.0 172.8701 209.2235
127.0 0.0 1025.0 172.8701 209.3187
127.0 0.0 1025.0 172.8701 209.4140
127.0 0.0 1025.0 172.8701 209.5092
127.0 0.0 1025.0 172.8701 209.6045
127.0 0.0 1025.0 172.8701 209.6997
127.0 0.0 1025.0 172.8701 209.7950
127.0 0.0 1025.0 172.8701 209.8902
127.0 0.0 1025.0 172.8701 209.9854
127.0 0.0 1025.0 172.8701 210.0807
127.0 0.0 1025.0 172.8701 210.1759
127.0 0.0 1025.0 172.8701 210.2712
127.0 0.0 1025.0 172.8701 210.3664
127.0 0.0 1025.0 172.8701 210.4617
127.0 0.0 1025.0 172.8701 210.5569
127.0 0.0 1025.0 172.8701 210.6522
127.0 0.0 1025.0 172.8701 210.7474
127.0 0.0 1025.0 172.8701 210.8426
127.0 0.0 1025.0 172.8701 210.9379
127.0 0.0 1025.0 172.8701 201.5879
127.0 0.0 1025.0 172.8701 201.6845
127.0 0.0 1025.0 172.8701 201.7810
127.0 0.0 1025.0 172.8701 201.8776
127.0 0.0 1025.0 172.8701 201.9741
127.0 0.0 1025.0 172.8701 202.0707
127.0 0.0 1025.0 172.8701 202.1673
127.0 0.0 1025.0 172.8701 202.2638
127.0 0.0 1025.0 172.8701 202.3604
127.0 0.0 1025.0 172.8701 202.4569
127.0 0.0 1025.0 172.8701 202.5535
127.0 0.0 1025.0 172.8701 202.6500
127.0 0.0 1025.0 172.8701 202.7466
127.0 0.0 1025.0 172.8701 202.8432
127.0 0.0 1025.0 172.8701 202.9397
127.0 0.0 1025.0 172.8701 203.0363
127.0 0.0 1025.0 172.8701 203.1328
127.0 0.0 1025.0 172.8701 203.2294
127.0 0.0 1025.0 172.8701 203.3259
127.0 0.0 1025.0 172.8701 203.4225
127.0 0.0 1025.0 172.8701 203.5191
127.0 0.0 1025.0 172.8701 203.6156
127.0 0.0 1025.0 172.8701 203.7122
127.0 0.0 1025.0 172.8701 203.8087
127.0 0.0 1025.0 172.8701 203.9053
127.0 0.0 1025.0 172.8701 193.1227
127.0 0.0 1025.0 172.8701 193.2207
127.0 0.0 1025.0 172.8701 193.3188
127.0 0.0 1025.0 172.8701 193.4169
127.0 0.0 1025.0 172.8701 193.5149
127.0 0.0 1025.0 172.8701 193.6130
127.0 0.0 1025.0 172.8701 193.7111
127.0 0.0 1025.0 172.8701 193.8091
127.0 0.0 1025.0 172.8701 193.9072
127.0 0.0 1025.0 172.8701 194.0053
127.0 0.0 1025.0 172.8701 194.1033
127.0 0.0 1025.0 172.8701 194.2014
127.0 0.0 1025.0 172.8701 194.2995
127.0 0.0 1025.0 172.8701 194.3975
127.0 0.0 1025.0 172.8701 194.4956
127.0 0.0 1025.0 172.8701 194.5937
127.0 0.0 1025.0 172.8701 194.6918
127.0 0.0 1025.0 172.8701 194.7898
127.0 0.0 1025.0 172.8701 194.8879
127.0 0.0 1025.0 172.8701 194.9860
127.0 0.0 1025.0 172.8701 195.0840
127.0 0.0 1025.0 172.8701 195.1821
127.0 0.0 1025.0 172.8701 195.2802
127.0 0.0 1025.0 172.8701 195.3782
127.0 0.0 1025.0 172.8701 195.4763
127.0 0.0 1025.0 172.8701 195.5744
127.0 0.0 1025.0 172.8701 195.6724
127.0 0.0 1025.0 172.8701 195.7705
127.0 0.0 1025.0 172.8701 195.8686
127.0 0.0 1025.0 172.8701 195.9666
127.0 0.0 1025.0 172.8701 184.1104
127.0 0.0 1025.0 172.8701 184.2095
127.0 0.0 1025.0 172.8701 184.3087
127.0 0.0 1025.0 172.8701 184.4079
127.0 0.0 1025.0 172.8701 184.5071
127.0 0.0 1025.0 172.8701 184.6063
127.0 0.0 1025.0 172.8701 184.7054
127.0 0.0 1025.0 172.8701 184.8046
127.0 0.0 1025.0 172.8701 184.9038
127.0 0.0 1025.0 172.8701 185.0030
127.0 0.0 1025.0 172.8701 185.1022
127.0 0.0 1025.0 172.8701 185.2014
127.0 0.0 1025.0 172.8701 185.3005
127.0 0.0 1025.0 172.8701 185.3997
127.0 0.0 1025.0 172.8701 185.4989
127.0 0.0 1025.0 172.8701 185.5981
127.0 0.0 1025.0 172.8701 185.6973
127.0 0.0 1025.0 172.8701 185.7964
127.0 0.0 1025.0 172.8701 185.8956
127.0 0.0 1025.0 172.8701 185.9948
127.0 0.0 1025.0 172.8701 186.0940
127.0 0.0 1025.0 172.8701 186.1932
127.0 0.0 1025.0 172.8701 186.2924
127.0 0.0 1025.0 172.8701 186.3915
127.0 0.0 1025.0 172.8701 186.4907
127.0 0.0 1025.0 172.8701 186.5899
127.0 0.0 1025.0 172.8701 186.6891
127.0 0.0 1025.0 172.8701 186.7883
127.0 0.0 1025.0 172.8701 186.8874
127.0 0.0 1025.0 172.8701 186.9866
127.0 0.0 1025.0 172.8701 187.0858
127.0 0.0 1025.0 172.8701 187.1850
127.0 0.0 1025.0 172.8701 187.2842
127.0 0.0 1025.0 172.8701 174.9661
127.0 0.0 1025.0 172.8701 175.0636
127.0 0.0 1025.0 172.8701 175.1611
127.0 0.0 1025.0 172.8701 175.2586
127.0 0.0 1025.0 172.8701 175.3561
127.0 0.0 1025.0 172.8701 175.4535
127.0 0.0 1025.0 172.8701 175.5510
127.0 0.0 1025.0 172.8701 175.6485
127.0 0.0 1025.0 172.8701 175.7460
127.0 0.0 1025.0 172.8701 175.8434
127.0 0.0 1025.0 172.8701 175.9409
127.0 0.0 1025.0 172.8701 176.0384
127.0 0.0 1025.0 172.8701 176.1359
127.0 0.0 1025.0 172.8701 176.2333
127.0 0.0 1025.0 172.8701 176.3308
127.0 0.0 1025.0 172.8701 176.4283
127.0 0.0 1025.0 172.8701 176.5258
127.0 0.0 1025.0 172.8701 176.6232
127.0 0.0 1025.0 172.8701 176.7207
127.0 0.0 1025.0 172.8701 176.8182
127.0 0.0 1025.0 172.8701 176.9157
127.0 0.0 1025.0 172.8701 177.0132
127.0 0.0 1025.0 172.8701 177.1106
127.0 0.0 1025.0 172.8701 177.2081
127.0 0.0 1025.0 172.8701 177.3056
127.0 0.0 1025.0 172.8701 177.4031
127.0 0.0 1025.0 172.8701 177.5005
127.0 0.0 1025.0 172.8701 177.5980
127.0 0.0 1025.0 172.8701 177.6955
127.0 0.0 1025.0 172.8701 177.7930
127.0 0.0 1025.0 172.8701 177.8904
127.0 0.0 1025.0 172.8701 177.9879
127.0 0.0 1025.0 172.8701 178.0854
127.0 0.0 1025.0 172.8701 178.1829
127.0 0.0 1025.0 174.9072 226.5642
127.0 0.0 1025.0 174.9072 226.6606
127.0 0.0 1025.0 174.9072 226.7571
127.0 0.0 1025.0 174.9072 221.6572
127.0 0.0 1025.0 174.9072 221.7469
127.0 0.0 1025.0 174.9072 221.8366
127.0 0.0 1025.0 174.9072 221.9263
127.0 0.0 1025.0 174.9072 222.0160
127.0 0.0 1025.0 174.9072 222.1057
127.0 0.0 1025.0 174.9072 222.1954
127.0 0.0 1025.0 174.9072 222.2851
127.0 0.0 1025.0 174.9072 215.9107
127.0 0.0 1025.0 174.9072 216.0050
127.0 0.0 1025.0 174.9072 216.0992
127.0 0.0 1025.0 174.9072 216.1935
127.0 0.0 1025.0 174.9072 216.2877
127.0 0.0 1025.0 174.9072 216.3820
127.0 0.0 1025.0 174.9072 216.4762
127.0 0.0 1025.0 174.9072 216.5705
127.0 0.0 1025.0 174.9072 216.6647
127.0 0.0 1025.0 174.9072 216.7590
127.0 0.0 1025.0 174.9072 216.8532
127.0 0.0 1025.0 174.9072 216.9475
127.0 0.0 1025.0 174.9072 217.0417
127.0 0.0 1025.0 174.9072 209.2235
127.0 0.0 1025.0 174.9072 209.3187
127.0 0.0 1025.0 174.9072 209.4140
127.0 0.0 1025.0 174.9072 209.5092
127.0 0.0 1025.0 174.9072 209.6045
127.0 0.0 1025.0 174.9072 209.6997
127.0 0.0 1025.0 174.9072 209.7950
127.0 0.0 1025.0 174.9072 209.8902
127.0 0.0 1025.0 174.9072 209.9854
127.0 0.0 1025.0 174.9072 210.0807
127.0 0.0 1025.0 174.9072 210.1759
127.0 0.0 1025.0 174.9072 210.2712
127.0 0.0 1025.0 174.9072 210.3664
127.0 0.0 1025.0 174.9072 210.4617
127.0 0.0 1025.0 174.9072 210.5569
127.0 0.0 1025.0 174.9072 210.6522
127.0 0.0 1025.0 174.9072 210.7474
127.0 0.0 1025.0 174.9072 210.8426
127.0 0.0 1025.0 174.9072 210.9379
127.0 0.0 1025.0 174.9072 201.5879
127.0 0.0 1025.0 174.9072 201.6845
127.0 0.0 1025.0 174.9072 201.7810
127.0 0.0 1025.0 174.9072 201.8776
127.0 0.0 1025.0 174.9072 201.9741
127.0 0.0 1025.0 174.9072 202.0707
127.0 0.0 1025.0 174.9072 202.1673
127.0 0.0 1025.0 174.9072 202.2638
127.0 0.0 1025.0 174.9072 202.3604
127.0 0.0 1025.0 174.9072 202.4569
127.0 0.0 1025.0 174.9072 202.5535
127.0 0.0 1025.0 174.9072 202.6500
127.0 0.0 1025.0 174.9072 202.7466
127.0 0.0 1025.0 174.9072 202.8432
127.0 0.0 1025.0 174.9072 202.9397
127.0 0.0 1025.0 174.9072 203.0363
127.0 0.0 1025.0 174.9072 203.1328
127.0 0.0 1025.0 174.9072 203.2294
127.0 0.0 1025.0 174.9072 203.3259
127.0 0.0 1025.0 174.9072 203.4225
127.0 0.0 1025.0 174.9072 203.5191
127.0 0.0 1025.0 174.9072 203.6156
127.0 0.0 1025.0 174.9072 203.7122
127.0 0.0 1025.0 174.9072 203.8087
127.0 0.0 1025.0 174.9072 203.9053
127.0 0.0 1025.0 174.9072 193.1227
127.0 0.0 1025.0 174.9072 193.2207
127.0 0.0 1025.0 174.9072 193.3188
127.0 0.0 1025.0 174.9072 193.4169
127.0 0.0 1025.0 174.9072 193.5149
127.0 0.0 1025.0 174.9072 193.6130
127.0 0.0 1025.0 174.9072 193.7111
127.0 0.0 1025.0 174.9072 193.8091
127.0 0.0 1025.0 174.9072 193.9072
127.0 0.0 1025.0 174.9072 194.0053
127.0 0.0 1025.0 174.9072 194.1033
127.0 0.0 1025.0 174.9072 194.2014
127.0 0.0 1025.0 174.9072 194.2995
127.0 0.0 1025.0 174.9072 194.3975
127.0 0.0 1025.0 174.9072 194.4956
127.0 0.0 1025.0 174.9072 194.5937
127.0 0.0 1025.0 174.9072 194.6918
127.0 0.0 1025.0 174.9072 194.7898
127.0 0.0 1025.0 174.9072 194.8879
127.0 0.0 1025.0 174.9072 194.9860
127.0 0.0 1025.0 174.9072 195.0840
127.0 0.0 1025.0 174.9072 195.1821
127.0 0.0 1025.0 174.9072 195.2802
127.0 0.0 1025.0 174.9072 195.3782
127.0 0.0 1025.0 174.9072 195.4763
127.0 0.0 1025.0 174.9072 195.5744
127.0 0.0 1025.0 174.9072 195.6724
127.0 0.0 1025.0 174.9072 195.7705
127.0 0.0 1025.0 174.9072 195.8686
127.0 0.0 1025.0 174.9072 195.9666
127.0 0.0 1025.0 174.9072 184.1104
127.0 0.0 1025.0 174.9072 184.2095
127.0 0.0 1025.0 174.9072 184.3087
127.0 0.0 1025.0 174.9072 184.4079
127.0 0.0 1025.0 174.9072 184.5071
127.0 0.0 1025.0 174.9072 184.6063
127.0 0.0 1025.0 174.9072 184.7054
127.0 0.0 1025.0 174.9072 184.8046
127.0 0.0 1025.0 174.9072 184.9038
127.0 0.0 1025.0 174.9072 185.0030
127.0 0.0 1025.0 174.9072 185.1022
127.0 0.0 1025.0 174.9072 185.2014
127.0 0.0 1025.0 174.9072 185.3005
127.0 0.0 1025.0 174.9072 185.3997
127.0 0.0 1025.0 174.9072 185.4989
127.0 0.0 1025.0 174.9072 185.5981
127.0 0.0 1025.0 174.9072 185.6973
127.0 0.0 1025.0 174.9072 185.7964
127.0 0.0 1025.0 174.9072 185.8956
127.0 0.0 1025.0 174.9072 185.9948
127.0 0.0 1025.0 174.9072 186.0940
127.0 0.0 1025.0 174.9072 186.1932
127.0 0.0 1025.0 174.9072 186.2924
127.0 0.0 1025.0 174.9072 186.3915
127.0 0.0 1025.0 174.9072 186.4907
127.0 0.0 1025.0 174.9072 186.5899
127.0 0.0 1025.0 174.9072 186.6891
127.0 0.0 1025.0 174.9072 186.7883
127.0 0.0 1025.0 174.9072 186.8874
127.0 0.0 1025.0 174.9072 186.9866
127.0 0.0 1025.0 174.9072 187.0858
127.0 0.0 1025.0 174.9072 187.1850
127.0 0.0 1025.0 174.9072 187.2842
127.0 0.0 1025.0 174.9072 174.9661
127.0 0.0 1025.0 174.9072 175.0636
127.0 0.0 1025.0 174.9072 175.1611
127.0 0.0 1025.0 174.9072 175.2586
127.0 0.0 1025.0 174.9072 175.3561
127.0 0.0 1025.0 174.9072 175.4535
127.0 0.0 1025.0 174.9072 175.5510
127.0 0.0 1025.0 174.9072 175.6485
127.0 0.0 1025.0 174.9072 175.7460
127.0 0.0 1025.0 174.9072 175.8434
127.0 0.0 1025.0 174.9072 175.9409
127.0 0.0 1025.0 174.9072 176.0384
127.0 0.0 1025.0 174.9072 176.1359
127.0 0.0 1025.0 174.9072 176.2333
127.0 0.0 1025.0 174.9072 176.3308
127.0 0.0 1025.0 174.9072 176.4283
127.0 0.0 1025.0 174.9072 176.5258
127.0 0.0 1025.0 174.9072 176.6232
127.0 0.0 1025.0 174.9072 176.7207
127.0 0.0 1025.0 174.9072 176.8182
127.0 0.0 1025.0 174.9072 176.9157
127.0 0.0 1025.0 174.9072 177.0132
127.0 0.0 1025.0 174.9072 177.1106
127.0 0.0 1025.0 174.9072 177.2081
127.0 0.0 1025.0 174.9072 177.3056
127.0 0.0 1025.0 174.9072 177.4031
127.0 0.0 1025.0 174.9072 177.5005
127.0 0.0 1025.0 174.9072 177.5980
127.0 0.0 1025.0 174.9072 177.6955
127.0 0.0 1025.0 174.9072 177.7930
